Batch,Company,Founder_or_company,LinkedIn,Twitter,Github
2024_Winter,Cpgscout,Scout,https://www.linkedin.com/company/99366646,,
2024_Winter,Open,,https://linkedin.com/in/gharabat,,
2024_Winter,Open,Open,https://www.linkedin.com/company/opencopilot,https://x.com/opencopilot,https://x.com/opencopilot
2024_Winter,Argon_Ai_Inc,,https://linkedin.com/in/samy-danesh-50890a126,https://twitter.com/DaneshSamy,
2024_Winter,Argon_Ai_Inc,,https://linkedin.com/in/cyrusjia,https://twitter.com/theCyrusJia,
2024_Winter,Argon_Ai_Inc,"Argon AI, Inc.",https://www.linkedin.com/company/argon-ai/about/?viewAsMember=true,https://twitter.com/ai_argon,
2024_Winter,Adapted,,https://linkedin.com/in/albertjo,https://twitter.com/hyxnjo,
2024_Winter,Adapted,Adapted,https://linkedin.com/company/adaptedhealth,https://x.com/AdaptedApp,
2024_Winter,Assembly_2,,https://www.linkedin.com/in/pranavmallampalli/,,
2024_Winter,Assembly_2,,https://linkedin.com/in/deepalijain1,,
2024_Winter,Assembly_2,Assembly,https://www.linkedin.com/company/askassemblyapp,,
2024_Winter,Cleva,,https://linkedin.com/in/tolu-alabi-08697525,https://twitter.com/tolu_tols1,
2024_Winter,Cleva,,https://linkedin.com/in/abelphilip,,
2024_Winter,Cleva,Cleva: USD banking platform for Africa,https://linkedin.com/in/tolu-alabi-08697525,,
2024_Winter,Cleva,Cleva,https://www.linkedin.com/company/cleva-banking/,https://twitter.com/clevabanking,
2024_Winter,The_New_Money_Company,,https://linkedin.com/in/derrickwolbert,,
2024_Winter,The_New_Money_Company,,https://linkedin.com/in/reuben-balik,,
2024_Winter,The_New_Money_Company,,https://linkedin.com/in/qcarlson,http://twitter.com/qcintheair,
2024_Winter,The_New_Money_Company,Numo — Offshore banking & instant payments for global contractors,https://www.linkedin.com/in/reuben-balik/,,
2024_Winter,The_New_Money_Company,The New Money Company,https://www.linkedin.com/company/newmoneycompany,,
2024_Winter,Brainbase_Labs,,https://linkedin.com/in/gokhan-egri,https://twitter.com/gokhan_egri,
2024_Winter,Brainbase_Labs,Brainbase - Build your own AI workforce,https://www.linkedin.com/in/gokhan-egri/,,
2024_Winter,Brainbase_Labs,Brainbase Labs,https://www.linkedin.com/company/usebrainbase,https://twitter.com/BrainbaseHQ,
2024_Winter,Centralize,,https://linkedin.com/in/rachitkataria,,
2024_Winter,Centralize,,https://linkedin.com/in/williamwang77,,
2024_Winter,Centralize,🤝 Centralize - AI-powered org charts for enterprise sales,https://www.linkedin.com/in/rachitkataria/,,
2024_Winter,Centralize,Centralize,https://www.linkedin.com/company/usecentralize,https://twitter.com/UseCentralize_,
2024_Winter,Tower,,https://linkedin.com/in/adam-dorfman,https://twitter.com/headcaffeinator,
2024_Winter,Tower,,https://www.linkedin.com/in/andy-z/,https://twitter.com/UnholyCucumber,
2024_Winter,Tower,Tower,https://www.linkedin.com/company/tower-software-labs/,https://twitter.com/trytower/,https://github.com/tower-software-labs
2024_Winter,Ellipsis,,https://linkedin.com/in/seanhunterbrooks,https://twitter.com/hunterfromnyc,
2024_Winter,Ellipsis,🤖 Ellipsis: Automated code reviews & bug fixes,https://www.linkedin.com/in/seanhunterbrooks/,,https://github.com/hyperdxio/hyperdx/pull/326
2024_Winter,Ellipsis,Ellipsis,https://www.linkedin.com/company/ellipsis-dev/,https://twitter.com/ellipsis_dev,https://github.com/ellipsis-dev
2024_Winter,Mango_Health,,https://linkedin.com/in/jamison-mercurio,,
2024_Winter,Mango_Health,,https://linkedin.com/in/zachary-gittelman-02229a9a,,
2024_Winter,Mango_Health,🥭 Mango Health: Bridging primary care and mental health,https://linkedin.com/in/jamison-mercurio,,
2024_Winter,Mango_Health,Mango Health,https://www.linkedin.com/company/97872692/admin/feed/posts/,,
2024_Winter,Precip,,https://linkedin.com/in/vollmarj,,
2024_Winter,Precip,,https://linkedin.com/in/michael-asher-1276065b,,
2024_Winter,Precip,Precip,,https://x.com/getprecip,
2024_Winter,Bitesight,,https://linkedin.com/in/luciousiv,https://twitter.com/LuciousIV,
2024_Winter,Bitesight,,https://linkedin.com/in/zacschulwolf,https://twitter.com/zacswolf,
2024_Winter,Bitesight,🍔 BiteSight: TikTok meets DoorDash,https://www.linkedin.com/in/zacschulwolf/,,
2024_Winter,Bitesight,BiteSight,https://www.linkedin.com/company/bitesight-food-delivery/about/,https://twitter.com/TryBiteSight,
2024_Winter,Zep_Ai,,https://linkedin.com/in/danielchalef,https://twitter.com/danielchalef,
2024_Winter,Zep_Ai,Zep AI,https://www.linkedin.com/company/zep-ai/,https://twitter.com/zep_ai,https://github.com/getzep
2024_Winter,Chunkr,,https://www.linkedin.com/in/mehul-chadda-9157472a9/,https://twitter.com/bada_aaya,
2024_Winter,Chunkr,,https://linkedin.com/in/ishaan-kapoor99,https://twitter.com/Ishaank1999,
2024_Winter,Chunkr,,https://linkedin.com/in/akhilesh-sharma-82151b1a5,https://twitter.com/notakhilesh99,
2024_Winter,Chunkr,Chunkr,https://www.linkedin.com/company/chunkr/,https://x.com/chunkrai,https://x.com/chunkrai
2024_Winter,Toma,,https://linkedin.com/in/monikp,https://twitter.com/monikkinom,
2024_Winter,Toma,,https://linkedin.com/in/anthonykrivonos,https://twitter.com/blandthony,
2024_Winter,Toma,"Toma, an AI Platform for the $2T Automotive Industry",https://www.linkedin.com/in/monikp/,,
2024_Winter,Toma,Toma,https://www.linkedin.com/company/tomavoice/,https://twitter.com/toma_voice,https://github.com/toma-so/toma
2024_Winter,Astro_Mechanica,,https://linkedin.com/in/ian-brooke-b7496325,https://twitter.com/k2pilot,
2024_Winter,Astro_Mechanica,Astro Mechanica: New jet engines for the new Jet Age,https://www.linkedin.com/company/astro-mechanica,https://twitter.com/AstroMechanica,
2024_Winter,Astro_Mechanica,Astro Mechanica,https://www.linkedin.com/company/astro-mechanica/,https://twitter.com/AstroMechanica,
2024_Winter,Artisan,,https://linkedin.com/in/jaspar-carmichael-jack,https://twitter.com/jasparcjack,
2024_Winter,Artisan,Artisan,https://www.linkedin.com/company/artisanai/,https://twitter.com/GetArtisanAI,https://github.com/Artisan-AI
2024_Winter,Maihem,,https://linkedin.com/in/maximilianahrens,,
2024_Winter,Maihem,MAIHEM 🤖 Automate quality assurance for your LLM application,https://linkedin.com/in/maximilianahrens,,
2024_Winter,Maihem,Maihem,https://www.linkedin.com/company/maihem/,https://x.com/maihem_ai,https://x.com/maihem_ai
2024_Winter,Pointone,,https://linkedin.com/in/katon-luaces,,
2024_Winter,Pointone,,https://linkedin.com/in/jeremyben-meir,,
2024_Winter,Pointone,PointOne,https://www.linkedin.com/company/pointoneai,https://twitter.com/PointOneAI,
2024_Winter,Manifold_Freight,,https://linkedin.com/in/oliver-jones-936a0a58,,
2024_Winter,Manifold_Freight,,https://linkedin.com/in/andrew-huff-222b2a21,,
2024_Winter,Manifold_Freight,🚛 Manifold - We get Carriers better Spot Freight & increase margins up to 30%,https://linkedin.com/in/oliver-jones-936a0a58,,
2024_Winter,Manifold_Freight,Manifold Freight,https://www.linkedin.com/company/manifold-freight/,,
2024_Winter,Aftercare,,https://linkedin.com/in/aidan-cj-lee,,
2024_Winter,Aftercare,,https://linkedin.com/in/justinseanmay,,
2024_Winter,Aftercare,,https://linkedin.com/in/anand-nanduri,,
2024_Winter,Aftercare,Aftercare: Conversational AI surveys with intelligent follow-up questions,https://www.linkedin.com/in/anand-nanduri/,,
2024_Winter,Aftercare,Aftercare,https://www.linkedin.com/company/getaftercare/,https://x.com/getaftercare,
2024_Winter,Tamarind_Bio,,https://linkedin.com/in/deniz-kavi,https://twitter.com/kavi_deniz,
2024_Winter,Tamarind_Bio,,https://linkedin.com/in/sherryliu987,,
2024_Winter,Tamarind_Bio,Tamarind Bio: API for scalable bioinformatics,https://linkedin.com/in/deniz-kavi,,
2024_Winter,Tamarind_Bio,Tamarind Bio,https://www.linkedin.com/company/tamarind-bio/,,
2024_Winter,Shepherd_2,,https://linkedin.com/in/moyo-orekoya,https://twitter.com/MoyoOrekoya,
2024_Winter,Shepherd_2,,https://linkedin.com/in/imarcella,,
2024_Winter,Shepherd_2,,https://linkedin.com/in/kehinde-williams,,
2024_Winter,Shepherd_2,Shepherd,,https://twitter.com/ShepherdLearn,
2024_Winter,Renderlet,,https://linkedin.com/in/isom,https://twitter.com/theisomizer,
2024_Winter,Renderlet,renderlet: Making graphics programming easy,https://linkedin.com/in/isom,,https://github.com/renderlet/wander/
2024_Winter,Renderlet,renderlet,https://www.linkedin.com/company/renderlet,,https://github.com/renderlet/
2024_Winter,Toolify,,https://linkedin.com/in/rohan-mayya-a9b341173,https://twitter.com/rohan_mayya,
2024_Winter,Toolify,,https://linkedin.com/in/saif-ur-rahman,,
2024_Winter,Toolify,Toolify,https://www.linkedin.com/company/trytoolify,,
2024_Winter,Upsolve_Ai,,https://linkedin.com/in/wukaling,https://twitter.com/wukaling,
2024_Winter,Upsolve_Ai,,https://linkedin.com/in/sbalanovich,,
2024_Winter,Upsolve_Ai,Upsolve AI,https://www.linkedin.com/company/upsolveai/,https://twitter.com/upsolveai,
2024_Winter,Tile,,https://linkedin.com/in/jenica-zhong,,
2024_Winter,Tile,Tile: AI-first SQL notebook for building stunning data apps,https://linkedin.com/in/jenica-zhong,,
2024_Winter,Tile,Tile,https://www.linkedin.com/company/102820110/,,
2024_Winter,Metofico,,https://linkedin.com/in/mehdi-boutagouga-boudjadja-ph-d-553003138,,
2024_Winter,Metofico,,https://fr.linkedin.com/in/salah-boudjadja-42a05a19b,,
2024_Winter,Metofico,Metofico - No-code data analysis for life science research,https://www.linkedin.com/in/salah-boudjadja-42a05a19b/,,
2024_Winter,Metofico,Metofico,https://www.linkedin.com/company/31390857/admin/inbox/,,
2024_Winter,Parallel,,https://linkedin.com/in/paullafforgue,,
2024_Winter,Parallel,Parallel,https://www.linkedin.com/company/beparallel/,https://x.com/beparallelhq,https://x.com/beparallelhq
2024_Winter,Dragoneye,,https://linkedin.com/in/alexliaoo,,
2024_Winter,Dragoneye,Dragoneye,https://www.linkedin.com/company/dragoneyeai,,
2024_Winter,Draftaid,,https://linkedin.com/in/mohammed-al-arnawoot-6a102a66,,
2024_Winter,Draftaid,,https://linkedin.com/in/abdullah-elqabbany-8160551a8,,
2024_Winter,Draftaid,,https://linkedin.com/in/muhammed-tahsin-rahman,,
2024_Winter,Draftaid,DraftAid: Automate your CAD drawings with AI!,https://www.linkedin.com/in/mohammed-al-arnawoot/,,
2024_Winter,Draftaid,Draftaid,https://www.linkedin.com/company/draftaid,,
2024_Winter,Kabilah,,https://linkedin.com/in/sraza007,,
2024_Winter,Kabilah,,https://linkedin.com/in/mumarnadeem,,
2024_Winter,Kabilah,🏥 Kabilah - Simplifying patient handoff for inpatient nurses,https://www.linkedin.com/in/sraza007/,,
2024_Winter,Kabilah,Kabilah,https://www.linkedin.com/company/kabilah/,https://twitter.com/KabilahInc,
2024_Winter,Guide_Labs,,https://linkedin.com/in/juliusadebayo,https://twitter.com/juliusadml,
2024_Winter,Guide_Labs,Guide Labs,https://www.linkedin.com/company/guide-labs,https://twitter.com/guidelabsai,https://github.com/guidelabs
2024_Winter,Sagaland,,https://linkedin.com/in/jean-kaddour-344837267,https://twitter.com/jeankaddour,
2024_Winter,Sagaland,,https://linkedin.com/in/srijanpatel,https://twitter.com/srijanyaham,
2024_Winter,Sagaland,Sagaland,https://www.linkedin.com/company/pyspur/,,https://github.com/PySpur-com/PySpur
2024_Winter,Crowdvolt,,https://linkedin.com/in/max-hammer-2360571b2,,
2024_Winter,Crowdvolt,,https://linkedin.com/in/josh-karol-4b1a97143,,
2024_Winter,Crowdvolt,,https://linkedin.com/in/ariamohseni,,
2024_Winter,Crowdvolt,⚡️ CrowdVolt - StockX for live event tickets,https://www.linkedin.com/in/josh-karol-4b1a97143/,,
2024_Winter,Crowdvolt,CrowdVolt,https://www.linkedin.com/company/crowdvolt/,https://twitter.com/CrowdVolt,
2024_Winter,Conduit_Ai,,https://linkedin.com/in/punnkam,https://x.com/0xpunnk,
2024_Winter,Conduit_Ai,Conduit,https://www.linkedin.com/company/useconduitai,,
2024_Winter,Getcrux,,https://linkedin.com/in/himank1,https://twitter.com/Himank_jain1,
2024_Winter,Getcrux,,https://linkedin.com/in/atharvapadhyecrux,https://twitter.com/almostpaddy,
2024_Winter,Getcrux,,https://linkedin.com/in/prabhat7758,,
2024_Winter,Getcrux,GetCrux,https://www.linkedin.com/company/getcruxai/,https://x.com/getcruxai,
2024_Winter,Radmate_Ai,,https://linkedin.com/in/mohamed-taha-khalifa,,
2024_Winter,Radmate_Ai,,https://linkedin.com/in/adamskrocki,,
2024_Winter,Radmate_Ai,⚡️ RadMate AI: The AI copilot for radiologists,https://linkedin.com/in/mohamed-taha-khalifa,,
2024_Winter,Radmate_Ai,RadMate AI,https://www.linkedin.com/company/radmate-ai,,
2024_Winter,Justai,,https://linkedin.com/in/neha01mittal,https://twitter.com/neha01mittal,
2024_Winter,Justai,JustAI,https://www.linkedin.com/company/getjustai,https://twitter.com/getjustai,
2024_Winter,Mathos,,https://linkedin.com/in/tianwei-yue,https://twitter.com/VyvyenYue,
2024_Winter,Mathos,Mathos,https://www.linkedin.com/company/mathgptpro,https://twitter.com/MathGPTPro,
2024_Winter,Paradigm,,https://linkedin.com/in/anna-monaco,https://twitter.com/annarmonaco,
2024_Winter,Paradigm,Paradigm,https://www.linkedin.com/company/tryparadigm/,https://twitter.com/paradigmai,
2024_Winter,Dgi_Apparel,,https://linkedin.com/in/ianhinkley,,
2024_Winter,Dgi_Apparel,,https://linkedin.com/in/grant-fuhr-06b849188,,
2024_Winter,Dgi_Apparel,,https://linkedin.com/in/daniel-r-shkreli-6a0130160,,
2024_Winter,Dgi_Apparel,DGI Apparel 👕 - Expedia.com for buying blank t-shirts,https://linkedin.com/in/ianhinkley,,
2024_Winter,Dgi_Apparel,DGI Apparel,https://www.linkedin.com/company/dgi-apparel,,
2024_Winter,Gumloop,,https://linkedin.com/in/max-brodeur-urbas-1a4b25172,https://twitter.com/MaxBrodeurUrbas,
2024_Winter,Gumloop,Gumloop,https://www.linkedin.com/company/gumloop/,https://twitter.com/gumloop_ai,https://github.com/gumloop
2024_Winter,Fileforge,,https://linkedin.com/in/pierre-dorge-3372bb16a,,
2024_Winter,Fileforge,,https://www.linkedin.com/in/titouan-launay/?locale=en_US,https://twitter.com/titouan325,
2024_Winter,Fileforge,,https://www.linkedin.com/in/augustelefevre/,https://twitter.com/thisisnotfranck,
2024_Winter,Fileforge,Onedoc — Making it easy for developers to generate beautiful PDFs,https://www.linkedin.com/in/augustelefevre/,https://twitter.com/OnedocLabs,https://github.com/OnedocLabs/react-print
2024_Winter,Fileforge,Fileforge,https://www.linkedin.com/company/fileforge/,https://twitter.com/fileforgelabs,https://github.com/OnedocLabs/
2024_Winter,Voxops_Ai,,https://linkedin.com/in/stefanvukcevic,,
2024_Winter,Voxops_Ai,,https://www.linkedin.com/mwlite/profile/in/john-hesler,,
2024_Winter,Voxops_Ai,Konstructly - Making construction payments more efficient,https://linkedin.com/in/dmitryvim,,
2024_Winter,Voxops_Ai,VoxOps AI,https://www.linkedin.com/company/voxopsai/,,
2024_Winter,Openmart,,https://linkedin.com/in/yuchenghe,https://twitter.com/realrichomie,
2024_Winter,Openmart,,https://linkedin.com/in/kathrynwoohoo,https://twitter.com/Kathrynwu088,
2024_Winter,Openmart,Openmart,https://linkedin.com/company/openmartai,https://twitter.com/openmartai,
2024_Winter,Atopile,,https://linkedin.com/in/narayan-powderly-21949a180,,
2024_Winter,Atopile,atopile - a new language to design electronic circuit boards with code,https://linkedin.com/in/matthew-wildoer-467a4992,https://twitter.com/elonmusk/status/1324283305789812736?lang=en,https://github.com/atopile/atopile
2024_Winter,Atopile,atopile,https://www.linkedin.com/company/99142194/,https://twitter.com/atopile_io,https://github.com/atopile
2024_Winter,Rove,,https://linkedin.com/in/maxmorganroth,https://twitter.com/maxmorganroth,
2024_Winter,Rove,,https://linkedin.com/in/arhanchhabra,,
2024_Winter,Rove,Rove: Travel the world for free,https://www.linkedin.com/in/maxmorganroth/,,
2024_Winter,Rove,Rove,https://www.linkedin.com/company/rovecard/,https://twitter.com/rovecard,
2024_Winter,Trueclaim,,https://linkedin.com/in/podzimkovab,,
2024_Winter,Trueclaim,,https://linkedin.com/in/rwbayer,,
2024_Winter,Trueclaim,"TrueClaim: The world's first transparent, AI-enabled healthcare TPA (that doesn't suck)",https://linkedin.com/in/podzimkovab,,
2024_Winter,Trueclaim,TrueClaim,https://www.linkedin.com/company/trytrueclaim,,
2024_Winter,Forge_Rewards,,https://linkedin.com/in/changethan,https://twitter.com/ethchang20,
2024_Winter,Forge_Rewards,,https://linkedin.com/in/isaackan,,
2024_Winter,Forge_Rewards,Forge Rewards: The Starbucks app for your restaurant brand,https://www.linkedin.com/in/changethan/,,
2024_Winter,Forge_Rewards,Forge Rewards,https://linkedin.com/company/forgerewards,https://twitter.com/ForgeRewards,
2024_Winter,Partnerhq,,https://linkedin.com/in/katherine-wang-6760026a,https://twitter.com/buildwithkat,
2024_Winter,Partnerhq,,https://linkedin.com/in/stan-l-107a3b1b2,,
2024_Winter,Partnerhq,💰 PartnerHQ - Buy warm intros to your prospects,https://www.linkedin.com/in/stan-l-107a3b1b2/,,
2024_Winter,Partnerhq,PartnerHQ,https://www.linkedin.com/company/trypartnerhq/,,
2024_Winter,Decipher_Ai,,https://linkedin.com/in/rosenfieldmichael,https://twitter.com/_mrosenfield,
2024_Winter,Decipher_Ai,,https://linkedin.com/in/rohan-d,,
2024_Winter,Decipher_Ai,Decipher AI: Agentic QA for the era of coding agents,https://www.linkedin.com/in/rohan-d/,,
2024_Winter,Decipher_Ai,Decipher AI,https://www.linkedin.com/company/decipher-ai/,https://twitter.com/decipher_ai,
2024_Winter,Clarion,,https://linkedin.com/in/ryangallaghermd,,
2024_Winter,Clarion,,https://linkedin.com/in/lamothesde,,
2024_Winter,Clarion,"Anaphero: Automating patient-facing tasks. Happier clinicians, better care.",https://www.linkedin.com/in/ryangallaghermd/,,
2024_Winter,Clarion,Clarion,https://www.linkedin.com/company/clarionhealthai/,https://x.com/clarionhealthai,
2024_Winter,Furtherai,,https://linkedin.com/in/amangour,https://twitter.com/amangour30,
2024_Winter,Furtherai,,https://linkedin.com/in/sashank-gondala-083132a0,https://twitter.com/sgondala2,
2024_Winter,Furtherai,FurtherAI: AI workspace for the insurance industry,https://linkedin.com/in/amangour,,
2024_Winter,Furtherai,FurtherAI,https://www.linkedin.com/company/furtherai/,https://x.com/furtheraicom/,
2024_Winter,Sample,,https://linkedin.com/in/ranjanankit,,
2024_Winter,Sample,,https://linkedin.com/in/aashish-jain-8ab164156,,
2024_Winter,Sample,Sample,https://www.linkedin.com/company/101766275,,
2024_Winter,Blume_Benefits,,https://linkedin.com/in/adityajoshi101,https://twitter.com/Adityaj101,
2024_Winter,Blume_Benefits,,https://linkedin.com/in/ethan-hou10,,
2024_Winter,Blume_Benefits,,https://linkedin.com/in/tranquilvarun,https://twitter.com/TranquilVarun,
2024_Winter,Blume_Benefits,🌻 Blume: Back Office Automation for Health Insurance Brokers,https://www.linkedin.com/in/adityajoshi101/,,
